,subscribe
7522,0
4491,0
32487,0
33777,0
24531,0
44017,0
22221,0
38729,0
37162,0
1444,0
30375,0
35075,0
3067,0
41050,0
16130,0
43500,0
13168,0
40995,0
26465,0
17873,1
23029,0
11328,0
16671,0
19489,1
17330,0
23957,0
25259,0
29849,1
30701,0
32019,0
9299,0
13920,0
23393,0
30453,0
17868,0
24117,0
1865,0
15932,1
39330,0
306,0
23273,0
40377,0
20365,0
22178,0
10735,0
39441,0
41066,1
8657,0
10904,0
20722,0
10287,0
34514,0
37165,0
18445,0
16995,0
41640,0
23905,0
2569,0
6071,0
19833,1
44825,0
13022,0
7009,0
20095,0
42058,1
25969,0
6778,0
17426,0
14589,0
21857,0
34519,0
40283,0
36130,0
8165,0
6006,1
31777,0
999,0
40458,0
1842,0
14706,0
16825,0
286,0
24221,0
22442,0
24549,0
32541,0
11726,0
7488,0
26331,0
15698,0
1665,0
3344,0
25506,0
40988,0
41285,0
23790,0
23126,0
15008,0
29543,1
30709,0
36118,0
24211,0
1312,0
40665,0
7281,1
620,0
38057,0
22916,0
6313,0
1306,0
19943,0
35142,0
43066,1
39985,0
13487,0
30248,0
12337,0
22585,0
17383,0
2078,0
2469,0
16322,0
16211,0
19703,0
16522,0
18526,0
3040,0
10281,0
6306,0
33035,0
7909,0
41653,0
41386,0
22139,0
7624,0
19210,0
5612,0
31109,1
6512,0
43127,0
33860,0
3060,0
20972,0
15106,0
20789,0
15929,0
17581,0
29048,0
22420,1
10320,0
7087,0
37038,0
12667,0
19200,0
19178,1
42338,1
24290,0
15655,0
44880,0
35284,0
25398,0
29212,0
26066,0
10089,0
17562,0
727,0
20108,0
18705,0
35316,0
37571,0
38029,0
18176,0
26815,0
14606,0
3829,1
42675,0
648,0
21273,0
1324,0
19799,0
40963,0
7730,0
36912,0
9084,0
28036,0
17129,0
27066,0
2365,0
29071,0
38167,0
13401,0
28718,0
2860,0
10887,0
38934,1
24345,0
15658,0
39105,0
9049,1
4286,0
30512,0
5735,0
23954,0
31015,1
28284,1
8723,0
42736,1
45115,0
6816,0
30700,0
32874,0
20950,0
28940,0
1263,0
4904,0
21673,0
1300,0
28355,0
12536,0
28520,0
8809,0
39625,0
10769,0
14201,0
23568,0
44300,1
19308,0
1954,0
10980,0
10542,1
27914,0
30834,0
8178,0
36534,0
13548,0
18055,0
19525,0
3098,0
21508,0
40141,0
16239,0
7106,0
38682,0
43899,0
28501,0
37865,0
15784,0
16821,0
32621,0
42599,0
12522,0
18602,0
28630,0
18939,0
29538,0
721,0
1828,0
44008,1
6675,0
42256,1
13669,1
21904,0
22995,0
16548,0
32934,0
36511,0
735,0
29002,0
30331,0
17059,0
25363,0
32834,0
23042,0
9633,0
7080,0
42679,0
16234,0
23593,0
31041,0
22375,0
17181,0
42442,0
21031,0
4665,0
18282,0
28567,0
10686,0
32294,0
31187,1
38476,0
19939,0
41256,0
27384,0
859,0
36013,0
7065,0
38473,0
39494,0
18694,1
17695,0
2613,0
41900,1
3216,0
18946,0
9345,0
10950,0
23801,0
31407,1
36007,0
1878,0
32386,0
16573,0
9455,0
17152,0
21370,0
25370,0
2523,0
15905,0
42666,0
5651,0
2143,0
4985,0
4742,0
19699,0
36587,0
22197,0
27041,0
32614,0
18867,0
23715,0
32194,1
32594,0
19926,0
3431,0
12707,0
12261,0
42978,1
528,0
30980,0
33812,0
31162,0
40984,1
966,0
14246,0
27188,0
9680,0
34908,1
28808,0
38114,0
34805,0
13997,0
17955,0
5778,0
28953,0
32379,0
12289,0
16319,0
34239,0
26787,0
24763,0
1754,0
7607,0
22949,0
31471,0
2102,0
11506,0
2727,0
23885,0
12948,0
13435,0
36790,0
37767,0
22484,0
4711,0
13988,0
4848,0
9591,0
16060,0
43402,1
14049,0
16097,0
35488,0
29952,0
43306,1
15149,1
43093,0
14622,0
9122,0
10793,0
28258,0
38759,1
33600,0
37528,0
11371,0
22624,0
36254,0
12299,0
12468,0
6237,0
28283,0
36644,0
19199,0
12210,0
42267,1
25118,0
15367,0
27634,0
25508,0
37766,0
15902,0
42169,1
20431,0
36974,1
21274,0
20756,0
4740,0
43941,1
12947,0
15533,0
42860,1
4908,0
7719,0
16689,0
15958,0
20353,0
36747,0
20237,0
31114,1
35879,0
23247,0
26134,0
10913,0
6488,0
11333,0
38162,0
25581,0
38807,0
20531,0
20695,0
3685,0
15892,0
5788,0
42637,1
17312,0
26572,0
21162,0
16527,0
10228,0
8873,0
35384,0
16747,0
20995,0
37456,0
1226,0
27239,0
19019,0
37531,0
38083,0
40577,0
3032,0
37132,0
31397,0
20439,0
44123,1
6214,0
4145,0
8591,0
671,0
319,0
9267,0
39673,0
8277,0
35641,0
33146,0
30795,0
43015,1
10016,0
44181,1
32337,0
37315,0
36548,0
15403,0
19238,0
38152,1
42153,1
795,0
23428,0
18785,0
16951,0
19289,0
36563,0
38573,0
6293,0
10810,0
40438,1
39512,1
38823,0
32511,0
22545,0
4249,0
22399,0
9318,0
1400,0
21458,0
43147,1
24837,0
7061,0
42941,1
3625,0
19752,0
22269,0
12656,0
7168,0
42241,1
33643,0
35342,0
35648,0
6499,0
2399,0
13834,0
9182,0
36903,0
6958,0
16695,0
32426,0
23949,0
10880,0
3184,0
3452,0
5811,0
35144,0
33471,0
4925,0
12908,0
38607,0
12932,0
22153,0
12376,0
14443,0
19109,0
32678,0
36576,0
36638,0
16525,0
13141,0
4454,0
13981,0
1146,0
7479,0
40127,1
4648,0
1817,0
23833,0
28929,0
36283,0
16171,0
24411,0
28654,0
9875,0
10080,0
2071,0
38456,0
41840,1
10117,0
16383,0
12104,0
28659,0
41346,0
16215,0
24828,0
27025,0
7481,1
2822,0
32120,0
19572,0
9900,1
7163,0
18288,0
39888,1
20847,0
9816,0
44211,1
33420,0
27006,0
14698,1
36669,0
33445,0
42224,1
19231,1
32011,0
39118,0
5191,0
38864,0
34290,1
31442,0
19957,0
38727,0
10762,0
22541,0
22726,0
22042,0
41407,1
12029,0
29298,0
42513,1
35727,0
30076,0
12912,0
30762,0
40380,0
22292,0
41299,0
19861,0
19124,0
32142,0
44535,0
27570,0
43160,1
42937,0
17096,0
24001,0
42960,0
32354,0
38767,0
21058,0
13227,0
30760,0
38358,0
17086,0
42034,1
26458,0
12870,0
14357,0
37626,0
7653,0
44209,0
25678,0
982,0
37115,0
3597,0
35416,0
2000,0
45133,1
6649,0
2886,0
21976,0
34245,0
13327,0
38106,0
41713,0
31952,0
42516,1
7348,1
1393,0
25174,0
14044,0
11127,1
8524,0
32070,0
25656,0
3019,0
41806,0
43080,1
15209,0
44969,0
10618,0
29991,0
6107,0
45065,0
42968,1
40687,1
29983,0
30655,0
39785,0
40767,0
37689,0
36802,0
28297,0
4933,0
44540,1
33870,1
9524,0
38755,0
22255,1
2363,0
6891,0
25741,0
22435,0
27781,0
3227,0
28008,0
38340,0
27233,1
7749,0
13326,0
31752,0
24695,0
21074,0
36215,0
24473,0
17831,0
37141,0
19406,0
14189,0
15376,0
36966,0
22976,0
38633,0
10922,0
8554,0
37052,0
23200,0
26649,0
12633,0
4258,0
43588,1
9032,0
11250,0
5305,0
44783,1
36826,0
1201,0
21547,0
15652,0
43205,0
13644,0
37330,1
17641,0
10270,0
10512,0
20855,0
38826,0
8839,0
41549,1
10523,0
25257,0
6164,0
13247,0
17783,0
11523,0
38023,0
41563,0
17852,0
39208,0
32049,0
24385,0
40578,0
38851,0
27371,0
29474,0
44550,1
20471,0
14407,0
9259,0
25020,0
39750,0
35578,0
7150,0
13961,0
44900,0
18768,0
24110,0
30376,0
13513,0
5240,0
35225,0
15200,0
21132,0
39405,0
41213,0
37262,0
22641,0
6902,0
41000,1
39198,0
23920,0
39872,1
9614,0
44425,1
27600,0
21220,0
40524,1
35761,0
24767,0
29626,0
22769,0
30849,0
22644,1
19570,0
24333,0
2435,0
7223,0
29186,0
11541,0
8359,0
35680,0
19664,0
21874,0
26156,0
29157,0
3207,0
35987,0
33785,1
17466,0
33180,0
18184,0
3933,0
986,0
37045,0
6417,0
30351,1
35489,0
23166,0
19469,0
9281,0
21929,0
40925,1
16794,0
7050,0
16699,0
19373,0
7791,0
22947,0
42005,0
26381,0
21054,0
36270,0
8152,0
29352,0
6530,0
44751,1
34917,0
30681,0
37478,1
44354,1
14573,0
13681,0
43781,1
1989,0
39589,0
25080,0
13172,0
6929,0
37327,0
17388,0
44604,0
22272,0
28569,0
44939,0
6969,0
27394,0
17663,0
33576,0
2842,0
21308,0
14898,0
17598,0
11164,0
8962,0
11651,0
14395,0
9962,0
5250,0
7566,0
6185,0
35067,0
33018,0
38016,0
35200,1
23965,0
7917,0
29000,0
39712,0
13789,0
26582,0
33730,0
34487,0
31670,0
9980,0
30604,0
3736,0
33965,1
28568,0
28020,0
42947,1
26959,0
26792,0
39391,1
18417,0
2387,1
15411,0
17493,0
1728,0
21302,0
38451,0
30130,0
41063,0
26086,0
2105,0
7754,0
6537,0
7028,0
13006,0
9362,0
43300,0
30251,0
476,0
8661,0
44077,1
11759,0
5252,0
17816,0
412,0
11719,0
3257,0
564,0
13917,0
3142,0
3576,0
38863,0
10659,0
10726,1
10098,1
5643,0
5307,0
20916,0
5168,0
21794,0
35510,1
15564,0
34293,0
44324,1
26825,0
26154,0
30889,0
5426,0
27557,0
8994,0
8838,0
32488,0
40364,0
33638,0
23953,0
27607,0
15393,0
7764,0
33723,1
1953,0
3752,0
11004,0
30844,0
39571,0
2437,0
9864,0
17078,0
38261,0
30125,0
41338,1
29896,0
39733,0
28579,0
7847,0
13411,0
22759,0
7560,0
2718,0
4602,0
32088,1
29546,0
5773,0
26830,1
12636,0
38458,0
1001,0
30792,0
32593,0
43561,1
36712,0
15457,0
29488,1
29860,0
4076,0
30613,0
6541,0
38370,0
6607,0
16920,1
28381,0
16568,0
39795,0
28411,0
43530,1
38427,0
44391,1
16716,0
36202,0
35888,0
26226,0
6364,0
44005,1
27839,0
34627,0
43031,1
34540,0
7441,0
11136,0
24257,0
12802,0
23172,0
32908,0
41616,0
32800,0
12808,0
7380,0
40407,0
27205,0
33122,0
25077,0
36299,0
3050,0
10119,0
23628,0
2391,0
22004,0
16590,0
39130,0
21171,0
40505,0
37674,0
33449,0
7618,0
2485,1
6215,0
3146,0
34796,0
7575,0
35988,0
17032,0
26447,0
601,0
5189,0
34063,1
30506,0
16187,1
8185,0
40511,0
28765,0
18394,0
7324,1
27385,0
35942,0
31827,0
27903,0
2743,0
35464,0
44283,0
34349,0
9597,0
37073,0
40947,1
6355,0
14425,0
38835,0
31504,0
33617,0
6965,0
29049,0
31750,0
9747,0
43706,1
33765,1
8214,0
11376,0
13369,0
2334,0
37956,0
287,0
3642,0
12286,0
35803,0
36474,0
17293,0
44240,0
14661,0
26012,0
29648,0
19362,0
44019,1
13123,0
30750,0
32720,0
29901,0
21443,0
37429,0
38972,0
38388,0
30172,0
5070,0
37424,0
21704,0
24904,0
18022,0
35788,0
32624,0
11512,0
18710,0
39214,1
11256,0
32838,0
27135,0
40053,1
16601,0
35143,0
14704,0
16850,0
26890,0
42489,0
21551,0
1185,0
42014,1
29587,1
18393,0
15847,1
12581,0
29166,0
43702,1
44263,0
30446,0
11316,1
17741,0
2760,0
9296,0
26558,0
23230,0
17992,0
8322,0
38088,0
24964,0
40253,1
34549,0
14194,0
392,0
370,0
17615,0
2733,0
25376,0
26775,0
37858,0
39449,0
16768,0
7828,0
8103,0
44043,1
25224,0
5027,0
6515,0
42712,0
12601,0
36434,0
5845,0
8837,0
14370,0
324,0
23372,0
20280,0
28934,0
22637,0
20304,0
14063,0
35692,0
9104,1
43077,1
23456,0
27882,0
28782,0
13907,0
15930,0
20392,0
19853,0
28571,0
10254,0
31702,1
17364,0
44516,1
3059,0
44541,0
36053,0
33508,1
30686,0
19449,0
1518,0
12365,0
38181,0
20201,0
29251,0
37647,0
23569,0
41714,1
26305,0
43424,1
41701,0
27232,0
5577,0
3741,0
32201,0
3840,1
44456,1
3701,1
43853,0
5322,0
21871,0
8194,0
2161,0
4651,0
24866,0
41332,1
44457,1
8058,0
11799,0
23724,0
39981,0
23835,0
2025,0
35584,0
25991,0
39178,0
42485,1
14038,0
37278,0
6596,0
21102,0
14210,0
4870,0
33551,0
14655,0
31892,0
20636,0
35912,0
43463,1
2201,0
39292,0
28758,0
24989,0
12892,0
19810,0
10609,0
14153,1
4203,0
20148,0
17190,0
7146,0
16437,0
32870,0
20980,0
20369,0
16246,0
16323,0
39527,1
12878,0
45100,0
19232,0
10785,0
35328,0
26927,0
18161,1
29680,0
41259,0
16502,0
17256,0
22639,1
3000,0
29517,0
439,0
30200,0
43785,1
21789,0
266,0
25950,0
23432,0
34220,1
15363,0
25779,0
3679,0
34563,0
30482,0
7588,0
20344,0
10526,0
33151,0
19938,0
12545,0
21361,0
26287,1
6048,0
33805,1
33411,0
11028,0
22876,0
26404,0
27208,0
30693,0
33936,0
4922,0
11590,1
2588,0
11517,0
20441,0
22642,0
6807,0
22456,0
44339,1
37812,0
39122,1
465,0
16139,0
21658,0
4644,0
36744,0
26147,0
15218,0
32214,0
14466,0
6422,0
11858,0
255,0
21202,0
24003,0
9189,0
37190,1
35212,0
55,0
1710,0
31038,0
29585,0
39263,0
20586,0
34809,0
6836,0
30538,1
35579,1
33133,0
3387,0
1070,0
43922,1
44616,0
16930,0
19322,0
8281,0
8520,0
20979,0
6988,0
35666,0
37350,0
26383,0
10426,0
6690,0
35934,0
2691,0
30048,0
18564,0
24431,0
40532,0
2301,0
16993,0
28885,0
22933,0
28011,0
45032,0
12098,0
12594,0
4062,0
23004,0
15765,0
24252,0
9187,0
4298,0
25136,0
15850,0
7993,0
17396,0
4520,0
16470,1
44447,1
41846,0
36407,0
35300,0
8544,0
42652,0
33808,1
34358,0
474,1
22990,0
42329,1
987,0
26123,0
22592,0
38561,1
10547,0
29910,0
44665,1
16480,0
39810,0
6338,0
17573,0
34271,0
27971,0
43329,1
31628,0
1473,0
8577,0
4941,1
40793,1
40805,0
34683,0
10751,0
33549,0
44731,1
17478,0
30027,0
17358,0
30739,0
36614,0
9278,0
36310,0
15703,1
10057,0
29315,0
3450,0
43590,1
33847,0
16592,0
43324,0
8464,0
16278,0
24797,0
41973,0
35921,0
33462,0
34756,0
17259,0
22905,0
28956,0
17895,0
13203,0
6203,0
2199,0
18711,0
40015,0
27627,0
9690,0
41085,1
34945,1
29226,0
40768,0
30645,0
39846,1
6855,0
42230,1
39030,0
33796,0
20105,0
40309,0
42762,0
28470,0
4300,0
6895,0
34070,0
15385,0
17861,0
36639,0
35379,0
35343,0
18307,0
40636,1
20420,0
15103,0
35085,0
1082,0
42416,0
5131,0
10865,0
10596,0
3538,0
29428,0
27912,0
39840,1
27225,0
5840,0
36175,0
35127,0
315,0
5164,0
839,0
37558,0
39663,1
37306,0
8312,0
40866,0
34274,0
17172,0
16665,0
45052,1
24578,0
26888,0
28277,0
1908,0
7839,0
38474,0
27585,0
43111,1
30781,0
37749,0
23868,0
12056,1
34835,1
41568,0
19204,0
30301,0
36522,0
21211,0
34044,0
28363,0
34539,0
13633,0
22622,0
12288,0
17064,0
924,0
37355,0
5907,0
19206,0
14359,0
9092,0
7381,0
13631,0
7581,0
11104,0
28440,0
8960,0
42043,1
2817,0
10271,0
11049,0
6557,0
21385,0
33318,0
20504,0
13782,0
42137,1
12022,0
36796,0
19274,0
14069,0
22724,0
34203,0
12687,0
37161,0
967,0
4551,0
23072,1
16177,0
28334,0
17275,0
36793,0
10701,0
14912,0
22888,0
17779,0
13884,0
35463,0
36384,0
31779,0
17979,0
7330,0
6456,0
7152,0
10799,0
22742,1
3036,0
5943,0
21581,0
17990,0
34516,0
22618,0
4805,0
12740,0
31293,1
37942,0
33051,0
21344,0
15647,0
11479,0
35317,0
31189,0
44896,0
39430,0
28190,1
37311,0
31793,0
29034,0
11144,0
18873,0
26688,0
28734,0
15369,0
29016,0
30177,0
23394,0
17368,1
36325,0
35549,0
23780,0
28222,0
43773,1
10231,0
19151,0
19201,1
38931,0
35195,0
29770,0
27886,0
3226,0
8995,0
35000,0
29400,0
16947,0
5538,0
5179,0
16771,0
41038,1
37039,0
25134,0
18047,1
32727,1
32467,0
24288,0
22302,0
30500,0
43452,0
37406,0
41284,0
30927,0
38940,0
36719,0
14449,0
31611,0
27563,0
3409,0
29385,0
5905,0
27645,1
13895,0
21749,0
17252,0
42468,1
15077,0
26126,0
22931,0
6850,0
18304,0
2621,0
18789,0
1038,0
6574,0
5084,0
20856,1
30063,0
42202,0
35899,0
11019,0
8823,0
25688,0
34797,0
16609,0
3309,0
23190,0
42602,1
36752,1
30122,0
40489,1
28580,0
13340,0
36196,0
43864,1
7177,0
22076,0
9131,0
22161,0
30547,0
25333,0
12744,0
21584,0
18009,0
41283,1
17848,0
39534,0
35974,0
2033,0
19080,0
18143,0
10548,0
21773,0
9180,0
10545,0
15165,0
29949,0
32022,0
23412,0
11311,0
42747,0
3192,0
15865,0
32384,0
43161,0
21059,0
2103,0
15978,0
11161,0
17114,0
3795,0
29819,0
24652,0
11057,0
2461,0
9916,0
399,0
26298,0
18306,0
38647,0
4411,0
4819,0
33831,0
8061,0
3396,0
12064,0
10212,0
32504,0
13528,0
33367,0
23360,0
30984,0
8804,0
17802,0
20360,1
44627,0
2646,0
5399,0
21341,0
41424,0
43318,0
31152,0
22372,0
30483,0
14268,0
12447,1
10322,0
38967,0
2540,0
37680,0
24165,0
39230,0
36813,0
8702,0
22816,0
16798,0
5064,0
44606,0
6678,0
32770,1
11025,0
30068,0
42900,0
36452,1
5731,0
23777,0
22256,0
10442,1
17348,0
35161,0
38621,0
27055,0
18555,0
10235,0
8138,0
27297,0
25893,0
3661,0
36677,0
23013,0
28133,0
23137,0
31625,0
10989,1
27331,0
3140,0
5780,0
18269,0
2096,1
41335,1
32716,0
25094,0
22208,0
20915,0
42022,0
14082,0
13874,0
13554,0
36257,0
27161,0
25817,0
8571,0
18436,0
6272,0
35048,0
42788,0
41781,1
26789,0
42536,0
4734,0
15831,0
1406,0
16908,0
34587,0
20517,0
20902,0
24041,0
21927,0
42193,0
10289,0
9307,0
28935,1
1605,0
9359,0
11880,0
21231,0
26550,0
9460,0
2192,0
15436,0
6920,0
14576,0
5416,0
11155,0
25078,0
43686,1
19331,0
40912,0
4623,0
33249,0
5702,0
3248,0
14893,0
39140,0
9755,0
32925,0
11644,0
12773,0
2676,0
28812,0
1713,0
16765,0
29830,0
19355,0
22379,0
43816,0
5406,0
2936,0
20772,0
41148,1
27018,0
44177,0
10725,0
15234,0
4502,0
35544,0
30905,1
1628,0
9586,0
25016,0
35960,0
16613,0
41832,0
17179,0
44464,1
35366,0
34840,0
4554,0
19710,0
16257,0
4102,0
8663,0
5102,0
39171,0
40337,1
28652,0
34913,0
26793,0
7814,0
39587,0
10900,0
15045,0
30081,0
5202,0
32747,0
17221,0
42006,1
44944,0
884,0
8714,0
10797,0
30371,0
29997,0
14454,0
18764,0
12425,0
40394,1
22481,1
30401,0
32641,0
41388,0
15710,0
16145,1
39043,0
15984,0
5650,0
40168,0
18020,1
22041,0
8271,0
43769,0
31320,1
25444,0
11585,0
23453,0
20583,1
1907,0
12239,0
43467,1
31727,0
20315,0
40538,0
30816,0
11634,0
8181,0
28556,0
2156,0
2740,0
13113,0
36379,0
15261,0
14205,0
34312,0
43895,0
35250,0
1044,0
26694,0
11024,0
45066,1
36948,0
10685,0
1682,0
18091,0
25650,0
4369,0
11635,0
11562,0
20537,0
43783,1
1898,0
10521,0
9584,0
32776,0
5941,0
13941,0
36242,0
18328,0
3863,0
42812,0
30553,0
6393,0
41073,1
31749,0
14183,0
6170,0
19754,0
21578,0
2043,0
33049,0
43556,1
18572,0
30454,0
6432,0
30404,0
10423,0
18583,0
31180,1
9566,0
22234,1
7263,0
33390,0
18276,0
19898,0
20920,0
36685,0
23703,0
40849,0
27199,0
36615,0
32347,0
25378,0
4701,0
35077,0
20895,0
44755,1
13562,0
25071,0
42226,0
37821,0
17070,0
24521,0
31267,0
17208,0
32922,1
12721,0
35967,0
31492,1
13329,0
17276,0
18501,0
12169,0
29287,0
9309,0
5144,1
44566,0
7391,0
15717,0
16933,0
37888,0
3439,0
19303,0
18592,0
27953,0
20239,0
30237,0
20228,1
12085,0
2303,0
28646,0
6088,0
21925,0
21086,0
23055,0
17599,0
30858,0
16018,0
17655,0
23471,1
20732,0
2687,0
31279,0
29472,0
14729,0
35978,0
31886,1
23258,0
7485,0
25452,0
45055,1
28558,0
8257,0
390,1
12595,0
4886,0
43003,0
44791,1
5893,0
30977,0
37848,0
15746,0
11795,0
25230,0
2882,1
15092,1
2118,0
20628,0
19502,0
2948,0
42339,1
5715,0
12178,0
7142,0
40384,0
15005,0
20940,0
21450,0
29408,0
14061,0
6534,0
12657,0
28700,0
29012,0
18004,0
14136,0
2958,0
30460,0
6176,0
24485,0
18223,0
5766,0
26042,0
30003,0
37829,0
28668,0
9450,0
2584,0
7633,0
35505,0
24503,0
26451,0
513,0
20428,0
4843,0
6438,0
20292,0
8620,0
23362,0
37994,0
34697,0
41718,0
43911,1
16641,1
6307,0
39321,0
21377,0
27070,0
27667,0
11179,0
6860,0
18750,0
6766,0
20898,0
20670,0
15302,0
6870,0
39858,0
12350,0
19132,0
34559,0
17856,0
32036,0
34536,0
33716,1
25690,0
15109,0
1161,0
14259,0
29520,0
41096,0
3663,0
14795,0
41794,0
761,0
21605,0
663,0
20113,0
7789,0
1297,0
43455,0
27265,0
22285,0
19790,0
15130,0
14846,0
3975,0
4496,0
31581,0
15292,0
9859,0
42624,1
18630,0
40535,0
17045,0
20686,0
11946,0
18507,0
16561,0
22206,0
31370,1
12992,0
31743,0
24317,0
7803,0
3441,0
35006,0
34056,0
31588,1
38208,0
35296,0
13136,0
7750,0
37430,0
16723,0
43924,1
15235,0
31437,0
18229,0
19659,0
34103,0
9262,0
2916,0
12697,0
32729,0
41905,0
29039,0
1114,0
39803,0
1290,0
14330,0
39041,0
3877,0
37703,0
31092,0
8016,0
32042,0
40773,0
37335,0
29989,0
8468,0
14687,0
35935,0
2228,0
23719,0
31480,0
4640,1
36421,0
40060,1
33195,1
17464,0
27970,0
17796,0
23668,0
26053,0
1305,0
43390,1
39294,0
33912,1
45040,1
36637,0
18465,0
39133,0
33115,1
8456,0
21070,0
4141,0
13277,0
31824,0
9019,0
29639,0
35854,1
14199,0
36906,0
17718,0
39670,0
29332,0
37334,0
7907,0
15277,0
17918,0
26437,1
44133,1
27805,0
13253,0
19971,0
4547,0
1716,0
6994,0
12879,0
25326,0
36191,0
26129,0
280,0
10001,0
10151,0
7900,0
34287,0
26379,0
22236,0
36246,0
31008,0
36134,0
24483,0
18707,0
14551,0
44809,1
8859,0
29128,0
1791,0
10369,0
3079,0
32697,0
37782,0
14267,0
15833,0
42146,0
7105,0
35118,1
30136,1
19376,0
38409,1
31924,1
14377,0
6117,0
9671,1
24793,0
23370,0
2668,0
30687,0
362,0
20801,0
5350,0
38948,0
7128,0
8460,0
24281,0
24375,0
29054,0
8867,0
13016,0
29099,0
21574,0
22498,0
39370,0
42032,0
18715,0
12954,0
41527,0
22423,0
35456,0
37459,0
35817,0
37577,0
42735,0
3640,0
13847,0
33763,0
9115,0
11439,0
11564,0
2083,0
3671,0
27910,0
45005,1
18442,0
29361,0
32825,0
24744,0
19832,0
7448,0
14120,0
8824,0
27119,1
13876,0
16990,0
2531,0
5942,0
17611,0
25008,0
37685,0
3771,0
7886,0
38191,0
18239,0
25518,0
6946,0
13685,0
1574,0
22690,0
6904,0
15475,0
23766,0
20134,0
33972,0
12388,0
42494,0
39250,0
22007,0
4527,0
20361,0
9495,0
34727,0
27377,0
32482,0
17671,0
23663,0
36809,1
2264,0
29859,0
20076,0
2539,0
44104,0
21802,0
34995,0
38891,0
21015,0
35160,0
2738,0
6287,0
5916,0
34231,0
2386,0
29286,0
43233,1
34999,0
20929,0
21748,0
28019,0
41032,1
11363,0
3494,0
24510,0
42874,1
16748,0
1334,0
20066,0
23003,0
42560,0
43847,0
8371,0
8243,0
14845,0
34978,0
21716,0
39554,1
29160,0
44148,1
33992,1
25318,0
702,0
26972,0
44693,0
25167,0
4257,0
25923,0
11041,0
19327,1
5439,0
19786,0
24327,0
26442,0
25239,0
39249,0
40724,1
18110,0
14494,0
5544,0
42249,1
4425,0
2263,0
31231,0
27139,0
8397,0
2153,0
25939,0
17012,0
30656,0
9624,0
26283,0
24236,0
43749,1
13643,0
17753,0
6903,0
10662,0
10615,0
43788,1
14462,0
39426,1
11591,0
32666,0
11524,0
17566,0
36986,0
19280,0
10101,0
44965,0
11087,0
14382,0
18346,0
6692,0
34031,0
38355,0
8148,0
6645,0
2414,0
42104,0
31841,0
38737,0
9171,0
748,0
3394,0
15849,0
6716,0
40050,0
39635,0
10012,0
18245,0
1413,0
28225,0
1515,0
43633,1
36,0
12118,0
28119,0
35741,0
14178,0
45122,0
18467,0
5600,0
14904,0
14953,0
31322,0
29258,0
11434,0
7462,0
38184,0
3683,0
36800,0
21663,0
15966,1
30242,0
38043,0
40078,0
35086,0
37403,0
28163,0
14984,0
802,0
34602,0
43935,0
9945,0
28564,0
18752,0
30531,0
9834,0
42845,0
35312,0
1077,0
28378,0
19337,0
10556,0
30082,0
6578,0
42429,0
30966,0
31058,1
44102,1
28982,0
27992,0
5452,0
44222,0
14793,0
27766,0
44403,1
36963,0
9085,0
42633,1
14550,0
16758,0
11597,0
6000,0
32933,0
12891,0
4112,0
684,0
18411,0
16591,0
13573,0
28329,0
1969,0
34185,0
23116,0
14479,0
7887,0
44386,1
29023,0
38879,0
8677,0
38295,0
7407,0
30023,0
23806,0
35166,0
21924,1
29580,0
5873,0
34169,1
19147,0
20450,0
2210,0
28970,0
35711,0
34954,0
43253,1
13675,0
20996,0
28524,0
3713,0
36470,0
12551,0
37384,0
17197,0
8235,0
38854,0
9392,0
35391,0
24981,0
19584,0
1394,0
43403,1
6305,0
15426,0
14769,0
28109,0
10345,0
13572,0
2214,0
16823,0
32768,0
14392,0
36865,1
25720,0
12397,0
42390,1
26785,0
24389,0
14303,0
3592,0
37000,0
22946,0
14806,0
36204,0
24301,0
5042,0
20461,0
11231,0
41859,0
27617,0
44468,1
23154,0
44989,0
40629,1
2395,0
44930,0
44591,0
24126,1
30944,0
18471,0
2796,0
37251,0
24296,0
38642,0
40899,0
32550,0
6377,0
30743,0
5570,0
25609,0
24959,0
3544,0
26852,0
32529,0
18076,0
35484,0
34230,0
16681,0
37090,0
16377,0
18146,0
436,0
22454,0
15742,0
7094,0
42507,0
19876,0
13027,0
3400,0
44987,0
13100,0
15976,0
36628,0
10737,0
20409,0
10525,0
29255,0
6037,0
2182,0
32071,0
24789,0
5355,0
17815,0
21388,0
40157,1
12060,0
8645,0
7104,0
18820,0
40326,1
34261,0
33664,0
26892,0
11309,0
21417,0
2550,0
22944,0
25082,0
10464,0
18243,1
21596,0
3367,0
18275,0
13348,0
35154,0
41054,0
39652,0
36187,0
38977,0
17621,0
14119,0
41007,0
10823,0
6317,0
855,0
27244,0
31921,0
38928,1
12597,0
42809,0
25623,0
23024,0
40215,0
16476,0
13178,0
10884,0
25560,0
8674,0
2464,0
38514,0
6397,0
32481,0
34676,0
25288,0
156,0
1039,0
38291,0
44461,1
2959,0
23597,0
23864,0
28384,0
42135,0
33838,0
37047,1
12988,0
1144,0
3161,0
14037,0
18037,0
29468,0
39348,0
27991,0
37596,1
38570,0
40308,1
35249,0
13417,0
44292,1
12206,0
25670,0
25132,0
33348,0
11794,0
45042,1
39205,0
42552,0
28248,0
14173,0
38676,0
38627,0
27149,0
42069,0
2857,0
929,0
35168,0
4802,0
23855,0
22763,0
11293,0
26038,0
36678,1
6248,0
31741,0
26199,0
31415,1
24591,0
4835,1
35128,0
26077,0
16907,0
27403,0
